model_config,flops,task_0_flops,task_0_accuracy
14x512,304913447040,20327563136,0.48
14x512,304913447040,40655126272,0.65
14x512,304913447040,60982689408,0.44
14x512,304913447040,81310252544,0.63
14x512,304913447040,101637815680,0.56
14x512,304913447040,121965378816,0.56
14x512,304913447040,142292941952,0.49
14x512,304913447040,162620505088,0.49
14x512,304913447040,182948068224,0.45
14x512,304913447040,203275631360,0.52
14x512,304913447040,223603194496,0.45
14x512,304913447040,243930757632,0.58
14x512,304913447040,264258320768,0.6
14x512,304913447040,284585883904,0.47
14x512,304913447040,304913447040,0.46
